 Subcycle   Step   binding_Energy   VDW_Energy   ELE+EGB_Energy  Scaled_Peptide_
 Energy
   14   30  -32.9505  -59.3371   26.3866    0.0000
   14   31  -31.7473  -59.6315   27.8842    0.0000
   14   32  -32.2523  -59.2174   26.9651    0.0000
   14   33  -32.2523  -59.2174   26.9651    0.0000
   14   34  -32.0248  -59.0357   27.0109    0.0000
   14   35  -30.1586  -56.1793   26.0206    0.0000
   14   36  -27.6002  -54.5250   26.9249    0.0000
   14   37  -28.4980  -54.2098   25.7117    0.0000
   14   38  -29.3240  -57.2833   27.9593    0.0000
   14   39  -30.7850  -60.1224   29.3374    0.0000
   14   40  -29.6553  -57.2900   27.6347    0.0000
   14   41  -30.7581  -58.8346   28.0765    0.0000
   14   42  -32.7624  -63.5058   30.7434    0.0000
   14   43  -34.7762  -64.4931   29.7170    0.0000
   14   44  -32.0951  -65.0024   32.9074    0.0000
   14   45  -35.3821  -66.7097   31.3276    0.0000
   14   46  -35.3821  -66.7097   31.3276    0.0000
   14   47  -34.5844  -66.1777   31.5933    0.0000
   14   48  -34.5844  -66.1777   31.5933    0.0000
   14   49  -33.5556  -63.2653   29.7097    0.0000
   14   50  -33.4481  -63.1146   29.6665    0.0000
   14   51  -34.3959  -64.0884   29.6926    0.0000
   14   52  -34.0227  -61.9259   27.9031    0.0000
   14   53  -33.1039  -62.6487   29.5448    0.0000
   14   54  -33.1039  -62.6487   29.5448    0.0000
   14   55  -31.3847  -59.3023   27.9176    0.0000
   14   56  -33.3797  -61.6925   28.3128    0.0000
   14   57  -33.3797  -61.6925   28.3128    0.0000
   14   58  -34.8436  -60.9021   26.0585    0.0000
   14   59  -33.9131  -58.7085   24.7955    0.0000
   14   60  -33.9131  -58.7085   24.7955    0.0000
   14   61  -37.8982  -65.7206   27.8224    0.0000
   14   62  -40.3277  -67.6831   27.3553    0.0000
   14   63  -40.3277  -67.6831   27.3553    0.0000
   14   64  -40.2961  -68.3768   28.0808    0.0000
   14   65  -41.6378  -67.6855   26.0477    0.0000
   14   66  -41.4166  -67.1184   25.7017    0.0000
   14   67  -39.8399  -66.9879   27.1480    0.0000
   14   68  -40.8147  -68.5400   27.7252    0.0000
   14   69  -38.4590  -66.5751   28.1161    0.0000
   14   70  -38.8110  -66.2763   27.4653    0.0000
   14   71  -38.8110  -66.2763   27.4653    0.0000
   14   72  -39.2205  -68.1631   28.9427    0.0000
   14   73  -39.5873  -66.1200   26.5327    0.0000
   14   74  -39.5873  -66.1200   26.5327    0.0000
   14   75  -39.5873  -66.1200   26.5327    0.0000
   15    0  -41.8643  -73.7238   31.8595    0.0000
   15    1  -41.6288  -73.6728   32.0440    0.0000
   15    2  -41.6506  -71.8257   30.1751    0.0000
   15    3  -42.3977  -72.2031   29.8054    0.0000
   15    4  -41.5835  -71.7944   30.2109    0.0000
   15    5  -41.5835  -71.7944   30.2109    0.0000
   15    6  -41.2470  -72.6395   31.3925    0.0000
   15    7  -40.0169  -73.1306   33.1137    0.0000
   15    8  -42.0522  -74.9488   32.8966    0.0000
   15    9  -42.0522  -74.9488   32.8966    0.0000
   15   10  -40.9387  -73.9146   32.9759    0.0000
   15   11  -40.3272  -73.8669   33.5397    0.0000
   15   12  -40.1339  -72.7931   32.6592    0.0000
   15   13  -39.8097  -72.0696   32.2599    0.0000
   15   14  -39.8097  -72.0696   32.2599    0.0000
   15   15  -37.1820  -66.4927   29.3108    0.0000
   15   16  -37.8754  -65.4140   27.5386    0.0000
   15   17  -37.8754  -65.4140   27.5386    0.0000
   15   18  -42.1997  -68.9279   26.7282    0.0000
   15   19  -41.4681  -72.5252   31.0571    0.0000
   15   20  -41.4681  -72.5252   31.0571    0.0000
   15   21  -39.0972  -66.7132   27.6159    0.0000
   15   22  -39.0972  -66.7132   27.6159    0.0000
   15   23  -36.9741  -61.6476   24.6736    0.0000
   15   24  -36.9741  -61.6476   24.6736    0.0000
   15   25  -36.9741  -61.6476   24.6736    0.0000
   15   26  -36.9741  -61.6476   24.6736    0.0000
   15   27  -37.1629  -61.5586   24.3957    0.0000
   15   28  -37.1629  -61.5586   24.3957    0.0000
   15   29  -36.3416  -66.4428   30.1011    0.0000
   15   30  -37.6153  -70.4880   32.8726    0.0000
   15   31  -37.6153  -70.4880   32.8726    0.0000
   15   32  -38.6196  -68.1181   29.4985    0.0000
   15   33  -37.2744  -64.8244   27.5500    0.0000
   15   34  -37.2744  -64.8244   27.5500    0.0000
   15   35  -37.8653  -65.0634   27.1981    0.0000
   15   36  -33.9939  -59.4468   25.4529    0.0000
   15   37  -37.4883  -64.4128   26.9245    0.0000
   15   38  -37.4883  -64.4128   26.9245    0.0000
   15   39  -37.4883  -64.4128   26.9245    0.0000
   15   40  -37.7020  -64.4855   26.7835    0.0000
   15   41  -36.7985  -63.3338   26.5354    0.0000
   15   42  -36.7985  -63.3338   26.5354    0.0000
   15   43  -36.5657  -63.1940   26.6282    0.0000
   15   44  -38.7150  -65.4639   26.7489    0.0000
   15   45  -38.7150  -65.4639   26.7489    0.0000
   15   46  -38.7150  -65.4639   26.7489    0.0000
   15   47  -40.8563  -67.1934   26.3371    0.0000
   15   48  -40.8563  -67.1934   26.3371    0.0000
   15   49  -39.1801  -65.1437   25.9636    0.0000
   15   50  -39.1801  -65.1437   25.9636    0.0000
   15   51  -39.1801  -65.1437   25.9636    0.0000
   15   52  -39.1801  -65.1437   25.9636    0.0000
   15   53  -40.1820  -66.9983   26.8164    0.0000
   15   54  -40.4022  -67.5327   27.1304    0.0000
   15   55  -41.0771  -66.7579   25.6808    0.0000
   15   56  -41.5396  -68.0270   26.4874    0.0000
   15   57  -41.5396  -68.0270   26.4874    0.0000
   15   58  -40.3365  -68.8165   28.4800    0.0000
   15   59  -44.0394  -72.2702   28.2308    0.0000
   15   60  -44.0394  -72.2702   28.2308    0.0000
   15   61  -43.8295  -72.0111   28.1815    0.0000
   15   62  -44.1369  -70.3332   26.1963    0.0000
   15   63  -44.3523  -70.5917   26.2394    0.0000
   15   64  -44.3586  -72.5814   28.2228    0.0000
   15   65  -44.3586  -72.5814   28.2228    0.0000
   15   66  -44.3586  -72.5814   28.2228    0.0000
   15   67  -44.3586  -72.5814   28.2228    0.0000
   15   68  -44.3541  -71.1776   26.8235    0.0000
   15   69  -44.3541  -71.1776   26.8235    0.0000
   15   70  -42.9823  -69.9455   26.9632    0.0000
   15   71  -43.5065  -71.1637   27.6572    0.0000
   15   72  -43.9215  -73.9262   30.0047    0.0000
   15   73  -43.9215  -73.9262   30.0047    0.0000
   15   74  -43.9215  -73.9262   30.0047    0.0000
   15   75  -43.9215  -73.9262   30.0047    0.0000
   16    0  -44.3523  -70.5917   26.2394    0.0000
   16    1  -43.8471  -72.4752   28.6281    0.0000
   16    2  -41.2468  -71.1874   29.9406    0.0000
   16    3  -39.4972  -67.8861   28.3890    0.0000
   16    4  -39.4972  -67.8861   28.3890    0.0000
   16    5  -38.8480  -67.2913   28.4433    0.0000
   16    6  -42.9800  -72.0311   29.0511    0.0000
   16    7  -42.9800  -72.0311   29.0511    0.0000
   16    8  -44.0320  -71.4466   27.4146    0.0000
   16    9  -44.0320  -71.4466   27.4146    0.0000
   16   10  -44.5106  -71.5108   27.0002    0.0000
   16   11  -44.6385  -71.6660   27.0275    0.0000
   16   12  -44.6385  -71.6660   27.0275    0.0000
   16   13  -47.0648  -73.0715   26.0067    0.0000
   16   14  -46.9261  -73.0995   26.1734    0.0000
   16   15  -46.9261  -73.0995   26.1734    0.0000
   16   16  -46.9261  -73.0995   26.1734    0.0000
   16   17  -45.7350  -74.1823   28.4474    0.0000
   16   18  -45.7350  -74.1823   28.4474    0.0000
   16   19  -45.7350  -74.1823   28.4474    0.0000
   16   20  -45.7350  -74.1823   28.4474    0.0000
   16   21  -45.7350  -74.1823   28.4474    0.0000
   16   22  -45.7350  -74.1823   28.4474    0.0000
   16   23  -45.7350  -74.1823   28.4474    0.0000
   16   24  -45.5101  -73.5705   28.0604    0.0000
   16   25  -45.5101  -73.5705   28.0604    0.0000
   16   26  -45.5101  -73.5705   28.0604    0.0000
   16   27  -47.7778  -76.9376   29.1597    0.0000
   16   28  -45.1772  -74.5593   29.3821    0.0000
   16   29  -45.1772  -74.5593   29.3821    0.0000
   16   30  -45.1772  -74.5593   29.3821    0.0000
   16   31  -45.5728  -75.5969   30.0240    0.0000
   16   32  -42.8139  -71.0149   28.2010    0.0000
   16   33  -41.5447  -70.5484   29.0037    0.0000
   16   34  -41.5447  -70.5484   29.0037    0.0000
   16   35  -41.5447  -70.5484   29.0037    0.0000
   16   36  -44.5865  -74.3280   29.7414    0.0000
   16   37  -44.8800  -73.8301   28.9502    0.0000
   16   38  -44.8800  -73.8301   28.9502    0.0000
   16   39  -44.9653  -72.1858   27.2206    0.0000
   16   40  -43.3698  -71.5460   28.1762    0.0000
   16   41  -43.4625  -71.3675   27.9050    0.0000
   16   42  -41.5389  -70.9216   29.3827    0.0000
   16   43  -39.3464  -65.6104   26.2640    0.0000
   16   44  -39.3464  -65.6104   26.2640    0.0000
   16   45  -39.3464  -65.6104   26.2640    0.0000
   16   46  -39.2680  -65.8998   26.6318    0.0000
   16   47  -40.8760  -67.9584   27.0824    0.0000
   16   48  -40.5657  -68.4800   27.9143    0.0000
   16   49  -44.9482  -71.2247   26.2764    0.0000
   16   50  -46.5680  -75.4410   28.8731    0.0000
   16   51  -47.0010  -75.3459   28.3450    0.0000
   16   52  -44.8676  -73.1164   28.2488    0.0000
   16   53  -45.1059  -73.2562   28.1503    0.0000
   16   54  -45.6940  -73.5423   27.8483    0.0000
   16   55  -45.6940  -73.5423   27.8483    0.0000
   16   56  -45.6940  -73.5423   27.8483    0.0000
   16   57  -45.6508  -73.5288   27.8780    0.0000
   16   58  -45.6508  -73.5288   27.8780    0.0000
   16   59  -45.6508  -73.5288   27.8780    0.0000
   16   60  -45.6508  -73.5288   27.8780    0.0000
   16   61  -45.6508  -73.5288   27.8780    0.0000
   16   62  -45.2458  -73.5112   28.2655    0.0000
   16   63  -45.2458  -73.5112   28.2655    0.0000
   16   64  -41.8957  -69.2871   27.3914    0.0000
   16   65  -40.8980  -68.9564   28.0585    0.0000
   16   66  -40.8980  -68.9564   28.0585    0.0000
   16   67  -40.5991  -69.1751   28.5759    0.0000
   16   68  -40.1373  -67.6551   27.5178    0.0000
   16   69  -40.2533  -69.9076   29.6543    0.0000
   16   70  -39.6850  -70.6903   31.0053    0.0000
   16   71  -39.7887  -70.7177   30.9290    0.0000
   16   72  -36.9574  -65.7779   28.8205    0.0000
   16   73  -38.1910  -65.8459   27.6549    0.0000
   16   74  -38.1910  -65.8459   27.6549    0.0000
   16   75  -39.0768  -67.0910   28.0142    0.0000
   17    0  -48.0155  -76.7037   28.6882    0.0000
   17    1  -48.0155  -76.7037   28.6882    0.0000
   17    2  -47.9238  -76.6572   28.7334    0.0000
   17    3  -47.9238  -76.6572   28.7334    0.0000
   17    4  -47.8477  -76.6581   28.8103    0.0000
   17    5  -48.2373  -76.4590   28.2217    0.0000
   17    6  -47.2609  -75.8765   28.6156    0.0000
   17    7  -46.8339  -75.0374   28.2035    0.0000
   17    8  -46.8339  -75.0374   28.2035    0.0000
   17    9  -46.2607  -75.2980   29.0372    0.0000
   17   10  -45.9424  -74.2391   28.2967    0.0000
   17   11  -45.8999  -73.9970   28.0972    0.0000
   17   12  -45.8999  -73.9970   28.0972    0.0000
   17   13  -46.1337  -74.1249   27.9912    0.0000
   17   14  -46.1337  -74.1249   27.9912    0.0000
   17   15  -46.0697  -74.1250   28.0553    0.0000
   17   16  -46.0697  -74.1250   28.0553    0.0000
   17   17  -46.3942  -74.7250   28.3308    0.0000
   17   18  -46.0173  -74.3141   28.2967    0.0000
   17   19  -45.9723  -74.6491   28.6768    0.0000
   17   20  -45.9723  -74.6491   28.6768    0.0000
   17   21  -45.4023  -75.9891   30.5868    0.0000
   17   22  -45.4023  -75.9891   30.5868    0.0000
   17   23  -45.6158  -75.9504   30.3346    0.0000
   17   24  -45.6238  -75.9428   30.3189    0.0000
   17   25  -45.6499  -75.8876   30.2377    0.0000
   17   26  -45.6499  -75.8876   30.2377    0.0000
   17   27  -44.3692  -73.6268   29.2576    0.0000
   17   28  -44.6407  -73.2581   28.6174    0.0000
   17   29  -45.0876  -73.1576   28.0700    0.0000
   17   30  -45.0876  -73.1576   28.0700    0.0000
   17   31  -44.8443  -73.0894   28.2451    0.0000
   17   32  -44.8443  -73.0894   28.2451    0.0000
   17   33  -44.8517  -73.0897   28.2380    0.0000
   17   34  -45.7457  -75.4463   29.7006    0.0000
   17   35  -45.1130  -76.0640   30.9510    0.0000
   17   36  -45.1130  -76.0640   30.9510    0.0000
   17   37  -45.1130  -76.0640   30.9510    0.0000
   17   38  -45.1130  -76.0640   30.9510    0.0000
   17   39  -45.0176  -75.8176   30.8000    0.0000
   17   40  -45.5763  -75.3898   29.8135    0.0000
   17   41  -45.5763  -75.3898   29.8135    0.0000
   17   42  -45.6749  -75.4567   29.7818    0.0000
   17   43  -45.6749  -75.4567   29.7818    0.0000
   17   44  -45.4283  -75.5748   30.1465    0.0000
   17   45  -45.2221  -75.2719   30.0499    0.0000
   17   46  -45.3930  -75.5095   30.1165    0.0000
   17   47  -45.6281  -74.7978   29.1697    0.0000
   17   48  -44.8682  -73.8412   28.9730    0.0000
   17   49  -44.4696  -73.7505   29.2809    0.0000
   17   50  -44.4696  -73.7505   29.2809    0.0000
   17   51  -44.4789  -73.6997   29.2209    0.0000
   17   52  -43.5587  -72.2226   28.6639    0.0000
   17   53  -43.5587  -72.2226   28.6639    0.0000
   17   54  -42.7207  -72.2558   29.5351    0.0000
   17   55  -41.4736  -69.7898   28.3162    0.0000
   17   56  -41.3524  -69.9689   28.6165    0.0000
   17   57  -41.7612  -69.5628   27.8015    0.0000
   17   58  -41.7612  -69.5628   27.8015    0.0000
   17   59  -40.4979  -67.1687   26.6708    0.0000
   17   60  -40.0162  -68.4228   28.4066    0.0000
   17   61  -40.8388  -70.4093   29.5705    0.0000
   17   62  -39.3873  -69.1223   29.7350    0.0000
   17   63  -39.6115  -69.3285   29.7170    0.0000
   17   64  -39.4269  -69.2205   29.7936    0.0000
   17   65  -40.4265  -69.1148   28.6883    0.0000
   17   66  -38.7149  -68.4789   29.7640    0.0000
   17   67  -40.6226  -69.2177   28.5951    0.0000
   17   68  -40.8419  -68.9976   28.1556    0.0000
   17   69  -41.2033  -69.1204   27.9171    0.0000
   17   70  -41.2193  -68.9680   27.7487    0.0000
   17   71  -42.7936  -71.1047   28.3110    0.0000
   17   72  -41.9746  -67.0617   25.0870    0.0000
   17   73  -43.9107  -69.5583   25.6476    0.0000
   17   74  -43.6080  -69.4730   25.8650    0.0000
   17   75  -44.0912  -69.6119   25.5207    0.0000
   18    0  -48.2373  -76.4590   28.2217    0.0000
   18    1  -48.2373  -76.4590   28.2217    0.0000
   18    2  -47.6070  -76.3802   28.7732    0.0000
   18    3  -47.6070  -76.3802   28.7732    0.0000
   18    4  -48.1042  -76.1968   28.0927    0.0000
   18    5  -47.7891  -76.6316   28.8426    0.0000
   18    6  -48.4176  -76.7108   28.2932    0.0000
   18    7  -48.4176  -76.7108   28.2932    0.0000
   18    8  -48.1723  -76.5899   28.4176    0.0000
   18    9  -48.2429  -76.5417   28.2989    0.0000
   18   10  -48.2429  -76.5417   28.2989    0.0000
   18   11  -45.3394  -71.8848   26.5453    0.0000
   18   12  -45.3394  -71.8848   26.5453    0.0000
   18   13  -45.3394  -71.8848   26.5453    0.0000
   18   14  -43.8862  -71.2138   27.3276    0.0000
   18   15  -43.8862  -71.2138   27.3276    0.0000
   18   16  -44.3231  -71.1927   26.8696    0.0000
   18   17  -44.3231  -71.1927   26.8696    0.0000
   18   18  -44.6273  -71.5309   26.9036    0.0000
   18   19  -44.7716  -72.3530   27.5813    0.0000
   18   20  -43.9240  -71.9246   28.0006    0.0000
   18   21  -43.9240  -71.9246   28.0006    0.0000
   18   22  -44.8627  -72.4836   27.6210    0.0000
   18   23  -45.1481  -72.2014   27.0533    0.0000
   18   24  -44.7361  -72.0742   27.3381    0.0000
   18   25  -44.7361  -72.0742   27.3381    0.0000
   18   26  -44.7361  -72.0742   27.3381    0.0000
   18   27  -44.7361  -72.0742   27.3381    0.0000
   18   28  -44.8238  -71.9776   27.1538    0.0000
   18   29  -44.9913  -72.0660   27.0747    0.0000
   18   30  -44.9913  -72.0660   27.0747    0.0000
   18   31  -44.1642  -71.9930   27.8288    0.0000
   18   32  -44.1642  -71.9930   27.8288    0.0000
   18   33  -44.1642  -71.9930   27.8288    0.0000
   18   34  -44.4352  -72.0483   27.6131    0.0000
   18   35  -44.4352  -72.0483   27.6131    0.0000
   18   36  -44.4352  -72.0483   27.6131    0.0000
   18   37  -44.0948  -71.9028   27.8080    0.0000
   18   38  -44.0948  -71.9028   27.8080    0.0000
   18   39  -43.6890  -72.7569   29.0679    0.0000
   18   40  -43.6704  -73.0054   29.3350    0.0000
   18   41  -43.8867  -73.0461   29.1595    0.0000
   18   42  -44.2454  -72.8089   28.5634    0.0000
   18   43  -44.2454  -72.8089   28.5634    0.0000
   18   44  -44.2454  -72.8089   28.5634    0.0000
   18   45  -44.2454  -72.8089   28.5634    0.0000
   18   46  -43.1434  -72.0493   28.9060    0.0000
   18   47  -43.7773  -73.2532   29.4760    0.0000
   18   48  -44.2337  -73.7659   29.5322    0.0000
   18   49  -44.5972  -74.0202   29.4230    0.0000
   18   50  -45.9582  -74.8318   28.8736    0.0000
   18   51  -45.9582  -74.8318   28.8736    0.0000
   18   52  -45.5214  -74.5728   29.0513    0.0000
   18   53  -45.5214  -74.5728   29.0513    0.0000
   18   54  -45.3592  -74.5798   29.2206    0.0000
   18   55  -45.3592  -74.5798   29.2206    0.0000
   18   56  -44.9196  -73.4466   28.5271    0.0000
   18   57  -44.9196  -73.4466   28.5271    0.0000
   18   58  -44.9196  -73.4466   28.5271    0.0000
   18   59  -45.3892  -74.8122   29.4230    0.0000
   18   60  -45.1246  -74.5435   29.4189    0.0000
   18   61  -41.3632  -69.8099   28.4467    0.0000
   18   62  -41.3632  -69.8099   28.4467    0.0000
   18   63  -41.3632  -69.8099   28.4467    0.0000
   18   64  -42.0149  -71.1688   29.1539    0.0000
   18   65  -41.4420  -68.1803   26.7384    0.0000
   18   66  -41.4420  -68.1803   26.7384    0.0000
   18   67  -39.7229  -67.4741   27.7513    0.0000
   18   68  -40.2889  -67.8307   27.5418    0.0000
   18   69  -38.5228  -66.1150   27.5922    0.0000
   18   70  -39.8984  -71.2641   31.3657    0.0000
   18   71  -39.8906  -69.5632   29.6726    0.0000
   18   72  -38.3374  -66.7161   28.3787    0.0000
   18   73  -38.9623  -66.8322   27.8700    0.0000
   18   74  -38.9623  -66.8322   27.8700    0.0000
   18   75  -40.6301  -71.0258   30.3957    0.0000
   19    0  -48.4176  -76.7108   28.2932    0.0000
   19    1  -47.9049  -76.4757   28.5707    0.0000
   19    2  -48.3315  -76.4064   28.0748    0.0000
   19    3  -46.9232  -75.6243   28.7012    0.0000
   19    4  -46.9232  -75.6243   28.7012    0.0000
   19    5  -46.9227  -75.6236   28.7009    0.0000
   19    6  -46.9227  -75.6236   28.7009    0.0000
   19    7  -46.1727  -77.8186   31.6459    0.0000
   19    8  -46.1444  -77.7302   31.5858    0.0000
   19    9  -45.7963  -78.1701   32.3739    0.0000
   19   10  -45.7963  -78.1701   32.3739    0.0000
   19   11  -45.7963  -78.1701   32.3739    0.0000
   19   12  -45.4336  -77.9723   32.5387    0.0000
   19   13  -47.5937  -78.2892   30.6955    0.0000
   19   14  -47.5937  -78.2892   30.6955    0.0000
   19   15  -47.5937  -78.2892   30.6955    0.0000
   19   16  -47.6817  -78.1547   30.4730    0.0000
   19   17  -47.7518  -77.9407   30.1889    0.0000
   19   18  -48.0444  -77.8124   29.7679    0.0000
   19   19  -47.9866  -77.6805   29.6939    0.0000
   19   20  -47.9866  -77.6805   29.6939    0.0000
   19   21  -47.9866  -77.6805   29.6939    0.0000
   19   22  -48.0575  -77.7282   29.6707    0.0000
   19   23  -48.0575  -77.7282   29.6707    0.0000
   19   24  -48.0575  -77.7282   29.6707    0.0000
   19   25  -48.0575  -77.7282   29.6707    0.0000
   19   26  -48.0575  -77.7282   29.6707    0.0000
   19   27  -48.0868  -77.8339   29.7471    0.0000
   19   28  -48.0892  -77.8353   29.7461    0.0000
   19   29  -48.0892  -77.8353   29.7461    0.0000
   19   30  -48.0892  -77.8353   29.7461    0.0000
   19   31  -47.4647  -78.0922   30.6275    0.0000
   19   32  -47.4647  -78.0922   30.6275    0.0000
   19   33  -47.4647  -78.0922   30.6275    0.0000
   19   34  -47.9622  -77.6914   29.7292    0.0000
   19   35  -47.9622  -77.6914   29.7292    0.0000
   19   36  -47.9104  -77.3516   29.4412    0.0000
   19   37  -46.7054  -76.9039   30.1985    0.0000
   19   38  -49.1389  -77.7348   28.5959    0.0000
   19   39  -49.1389  -77.7348   28.5959    0.0000
   19   40  -49.3856  -77.8154   28.4298    0.0000
   19   41  -49.3224  -77.7934   28.4710    0.0000
   19   42  -49.4046  -77.9264   28.5218    0.0000
   19   43  -49.4046  -77.9264   28.5218    0.0000
   19   44  -49.1509  -77.7348   28.5840    0.0000
   19   45  -49.3288  -76.9167   27.5879    0.0000
   19   46  -49.6582  -77.1090   27.4508    0.0000
   19   47  -49.6582  -77.1090   27.4508    0.0000
   19   48  -49.4908  -76.8892   27.3985    0.0000
   19   49  -49.4908  -76.8892   27.3985    0.0000
   19   50  -49.3651  -76.8434   27.4783    0.0000
   19   51  -49.3651  -76.8434   27.4783    0.0000
   19   52  -49.4070  -77.0166   27.6096    0.0000
   19   53  -49.4070  -77.0166   27.6096    0.0000
   19   54  -49.5329  -77.0632   27.5303    0.0000
   19   55  -47.7223  -76.2865   28.5641    0.0000
   19   56  -47.7223  -76.2865   28.5641    0.0000
   19   57  -47.8861  -76.3416   28.4555    0.0000
   19   58  -47.7922  -74.5808   26.7886    0.0000
   19   59  -47.2441  -74.3660   27.1219    0.0000
   19   60  -47.2441  -74.3660   27.1219    0.0000
   19   61  -47.2441  -74.3660   27.1219    0.0000
   19   62  -47.2441  -74.3660   27.1219    0.0000
   19   63  -47.4114  -74.6638   27.2524    0.0000
   19   64  -47.2429  -74.3203   27.0774    0.0000
   19   65  -45.8952  -73.7495   27.8543    0.0000
   19   66  -45.8952  -73.7495   27.8543    0.0000
   19   67  -47.4254  -77.0852   29.6599    0.0000
   19   68  -47.5424  -77.1962   29.6538    0.0000
   19   69  -47.5424  -77.1962   29.6538    0.0000
   19   70  -47.5425  -77.1964   29.6539    0.0000
   19   71  -47.6403  -76.3595   28.7192    0.0000
   19   72  -47.6403  -76.3595   28.7192    0.0000
   19   73  -47.7762  -74.5946   26.8184    0.0000
   19   74  -47.7762  -74.5946   26.8184    0.0000
   19   75  -47.7762  -74.5946   26.8184    0.0000
   20    0  -49.6582  -77.1090   27.4508    0.0000
   20    1  -49.3166  -76.9166   27.6000    0.0000
   20    2  -49.3166  -76.9166   27.6000    0.0000
   20    3  -49.6278  -77.1442   27.5165    0.0000
   20    4  -49.6278  -77.1442   27.5165    0.0000
   20    5  -49.6278  -77.1442   27.5165    0.0000
   20    6  -49.6278  -77.1442   27.5165    0.0000
   20    7  -49.6278  -77.1442   27.5165    0.0000
   20    8  -49.4660  -77.1428   27.6768    0.0000
   20    9  -49.4660  -77.1428   27.6768    0.0000
   20   10  -49.4569  -77.1195   27.6626    0.0000
   20   11  -49.4569  -77.1195   27.6626    0.0000
   20   12  -49.4569  -77.1195   27.6626    0.0000
   20   13  -49.2446  -77.9591   28.7145    0.0000
   20   14  -49.2446  -77.9591   28.7145    0.0000
   20   15  -49.2965  -78.0073   28.7108    0.0000
   20   16  -49.2965  -78.0073   28.7108    0.0000
   20   17  -49.1948  -77.8702   28.6755    0.0000
   20   18  -49.2965  -78.0073   28.7108    0.0000
   20   19  -46.8573  -77.0340   30.1767    0.0000
   20   20  -46.8573  -77.0340   30.1767    0.0000
   20   21  -46.8573  -77.0340   30.1767    0.0000
   20   22  -45.8293  -76.2725   30.4432    0.0000
   20   23  -50.3457  -79.5739   29.2282    0.0000
   20   24  -50.7361  -78.7066   27.9704    0.0000
   20   25  -50.7828  -78.7474   27.9646    0.0000
   20   26  -50.8095  -78.6932   27.8837    0.0000
   20   27  -50.8095  -78.6932   27.8837    0.0000
   20   28  -50.8095  -78.6932   27.8837    0.0000
   20   29  -51.0050  -78.7501   27.7451    0.0000
   20   30  -50.9883  -78.7352   27.7469    0.0000
   20   31  -50.9883  -78.7352   27.7469    0.0000
   20   32  -50.9883  -78.7352   27.7469    0.0000
   20   33  -50.8805  -78.6033   27.7228    0.0000
   20   34  -50.8805  -78.6033   27.7228    0.0000
   20   35  -50.9824  -78.7293   27.7469    0.0000
   20   36  -50.9921  -78.7896   27.7975    0.0000
   20   37  -50.9358  -78.5901   27.6543    0.0000
   20   38  -50.8467  -78.5425   27.6958    0.0000
   20   39  -50.8463  -78.5602   27.7139    0.0000
   20   40  -50.8515  -78.5613   27.7098    0.0000
   20   41  -51.0316  -78.7172   27.6855    0.0000
   20   42  -51.0316  -78.7172   27.6855    0.0000
   20   43  -51.0316  -78.7172   27.6855    0.0000
   20   44  -51.0316  -78.7172   27.6855    0.0000
   20   45  -51.0316  -78.7172   27.6855    0.0000
   20   46  -50.9404  -78.6090   27.6687    0.0000
   20   47  -50.8515  -78.5613   27.7098    0.0000
   20   48  -51.0784  -78.8245   27.7462    0.0000
   20   49  -51.0784  -78.8245   27.7462    0.0000
   20   50  -51.0784  -78.8245   27.7462    0.0000
   20   51  -51.0784  -78.8245   27.7462    0.0000
   20   52  -51.0784  -78.8245   27.7462    0.0000
   20   53  -51.0784  -78.8245   27.7462    0.0000
   20   54  -50.9793  -78.7803   27.8009    0.0000
   20   55  -50.9793  -78.7803   27.8009    0.0000
   20   56  -50.6500  -79.2418   28.5918    0.0000
   20   57  -50.6500  -79.2418   28.5918    0.0000
   20   58  -50.6500  -79.2418   28.5918    0.0000
   20   59  -50.5995  -79.1524   28.5529    0.0000
   20   60  -50.8087  -79.6367   28.8280    0.0000
   20   61  -50.6536  -79.6177   28.9642    0.0000
   20   62  -50.2008  -78.7155   28.5147    0.0000
   20   63  -48.2293  -77.7967   29.5673    0.0000
   20   64  -48.2293  -77.7967   29.5673    0.0000
   20   65  -48.2293  -77.7967   29.5673    0.0000
   20   66  -48.2293  -77.7967   29.5673    0.0000
   20   67  -48.2293  -77.7967   29.5673    0.0000
   20   68  -48.1664  -77.8001   29.6337    0.0000
   20   69  -48.1664  -77.8001   29.6337    0.0000
   20   70  -48.0850  -78.0368   29.9518    0.0000
   20   71  -48.3601  -78.4143   30.0542    0.0000
   20   72  -47.7920  -78.1289   30.3369    0.0000
   20   73  -47.7920  -78.1289   30.3369    0.0000
   20   74  -47.7920  -78.1289   30.3369    0.0000
   20   75  -48.1894  -78.3379   30.1485    0.0000
   21    0  -51.0807  -78.8315   27.7508    0.0000
   21    1  -51.0807  -78.8315   27.7508    0.0000
   21    2  -51.0807  -78.8315   27.7508    0.0000
   21    3  -51.0807  -78.8315   27.7508    0.0000
   21    4  -51.1021  -78.8604   27.7583    0.0000
   21    5  -51.1021  -78.8604   27.7583    0.0000
   21    6  -51.1021  -78.8604   27.7583    0.0000
   21    7  -51.1021  -78.8604   27.7583    0.0000
   21    8  -50.9828  -78.7292   27.7464    0.0000
   21    9  -50.9828  -78.7292   27.7464    0.0000
   21   10  -50.9828  -78.7292   27.7464    0.0000
   21   11  -50.9828  -78.7292   27.7464    0.0000
   21   12  -50.9828  -78.7292   27.7464    0.0000
   21   13  -50.9804  -78.7272   27.7468    0.0000
